,id,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,mass,planet_radius,orbital_radius,orbital_period,eccentricity
2529,2529,Kepler-1643 b,1115.0,5.9 Earths,14.072,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2291/kepler-1643-b/,Neptune-like,5.9 Earths,0.205 x Jupiter,0.0531 AU,5.3 days,0.0
2530,2530,Kepler-1644 b,2053.0,4.19 Earths,14.397,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2292/kepler-1644-b/,Super Earth,4.19 Earths,1.88 x Earth,0.142 AU,21.1 days,0.0
2531,2531,Kepler-1645 b,3922.0,3.82 Earths,14.566,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2293/kepler-1645-b/,Super Earth,3.82 Earths,1.78 x Earth,0.1285 AU,16.2 days,0.0
2532,2532,Kepler-1646 b,416.0,2.04 Earths,16.8419,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2294/kepler-1646-b/,Super Earth,2.04 Earths,1.23 x Earth,0.0295 AU,4.5 days,0.0
2533,2533,Kepler-1647 b,3955.0,1.51968 Jupiters,13.668,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3269/kepler-1647-b/,Gas Giant,1.51968 Jupiters,1.059 x Jupiter,2.7205 AU,3 years,0.06
2534,2534,Kepler-1649 b,301.0,1.03 Earths,17.95,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3489/kepler-1649-b/,Super Earth,1.03 Earths,1.017 x Earth,0.0514 AU,8.7 days,0.0
2535,2535,Kepler-1649 c,301.0,1.2 Earths,17.95,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7616/kepler-1649-c/,Super Earth,1.2 Earths,1.06 x Earth,0.0649 AU,19.5 days,0.0
2536,2536,Kepler-164 b,2906.0,2.57 Earths,14.379,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1762/kepler-164-b/,Super Earth,2.57 Earths,1.41 x Earth,0.058 AU,5 days,0.0
2537,2537,Kepler-164 c,2906.0,7.9 Earths,14.379,2014,https://exoplanets.nasa.gov/exoplanet-catalog/620/kepler-164-c/,Neptune-like,7.9 Earths,0.244 x Jupiter,0.097 AU,10.9 days,0.0
2538,2538,Kepler-164 d,2906.0,6.57 Earths,14.379,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1763/kepler-164-d/,Neptune-like,6.57 Earths,0.219 x Jupiter,0.187 AU,29 days,0.0
2539,2539,Kepler-1650 b,438.0,0.84 Earths,17.07,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3506/kepler-1650-b/,Terrestrial,0.84 Earths,0.96 x Earth,0.0167 AU,1.5 days,0.01
2540,2540,Kepler-1651 b,217.0,4.04 Earths,13.86,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3507/kepler-1651-b/,Super Earth,4.04 Earths,1.84 x Earth,0.0692 AU,9.9 days,0.13
2541,2541,Kepler-1652 b,822.0,3.19 Earths,16.86,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6072/kepler-1652-b/,Super Earth,3.19 Earths,1.6 x Earth,0.1654 AU,38.1 days,0.0
2542,2542,Kepler-1653 b,2463.0,5.35 Earths,15.864,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6073/kepler-1653-b/,Neptune-like,5.35 Earths,2.17 x Earth,0.4706 AU,140.3 days,0.0
2543,2543,Kepler-1654 b,1853.0,0.5 Jupiters,13.497,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6275/kepler-1654-b/,Gas Giant,0.5 Jupiters,0.819 x Jupiter,2.026 AU,2.9 years,0.26
2544,2544,Kepler-1655 b,696.0,5 Earths,11.045,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6282/kepler-1655-b/,Neptune-like,5 Earths,2.213 x Earth,0.103 AU,11.9 days,0.0
2545,2545,Kepler-1656 b,606.0,0.15291 Jupiters,11.64,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6369/kepler-1656-b/,Gas Giant,0.15291 Jupiters,0.448 x Jupiter,0.197 AU,31.6 days,0.84
2546,2546,Kepler-1658 b,2571.0,5.88 Jupiters,11.62,2019,https://exoplanets.nasa.gov/exoplanet-catalog/6502/kepler-1658-b/,Gas Giant,5.88 Jupiters,1.07 x Jupiter,0.0544 AU,3.8 days,0.06
2547,2547,Kepler-165 b,1830.0,5.99 Earths,15.05,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1764/kepler-165-b/,Neptune-like,5.99 Earths,0.207 x Jupiter,0.072 AU,8.2 days,0.0
2548,2548,Kepler-165 c,1830.0,5.6 Earths,15.05,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1765/kepler-165-c/,Neptune-like,5.6 Earths,2.23 x Earth,0.11 AU,15.3 days,0.0
2549,2549,Kepler-1661 b,1339.0,17 Earths,14.357,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7598/kepler-1661-b/,Neptune-like,17 Earths,0.345 x Jupiter,0.633 AU,175.1 days,0.06
2550,2550,Kepler-1663 b,1102.0,10.9 Earths,16.069,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7694/kepler-1663-b/,Neptune-like,10.9 Earths,0.295 x Jupiter,0.1072 AU,17.6 days,0.0
2551,2551,Kepler-1664 b,2044.0,9.45 Earths,13.621,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7695/kepler-1664-b/,Neptune-like,9.45 Earths,0.271 x Jupiter,0.1137 AU,14.4 days,0.0
2552,2552,Kepler-1665 b,1094.0,8.44 Earths,13.737,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7697/kepler-1665-b/,Neptune-like,8.44 Earths,0.253 x Jupiter,0.1006 AU,12 days,0.0
2553,2553,Kepler-1666 b,4500.0,8.66 Earths,15.104,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7700/kepler-1666-b/,Neptune-like,8.66 Earths,0.257 x Jupiter,0.1761 AU,25.8 days,0.0
2554,2554,Kepler-1666 c,4500.0,10.5 Earths,15.104,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7701/kepler-1666-c/,Neptune-like,10.5 Earths,0.289 x Jupiter,0.2383 AU,40.7 days,0.0
2555,2555,Kepler-1667 b,2045.0,9.19 Earths,13.52,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7703/kepler-1667-b/,Neptune-like,9.19 Earths,0.266 x Jupiter,0.4256 AU,83.6 days,0.0
2556,2556,Kepler-1668 b,4357.0,17.4 Earths,15.792,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7704/kepler-1668-b/,Neptune-like,17.4 Earths,0.388 x Jupiter,0.124 AU,15.4 days,0.0
2557,2557,Kepler-1669 b,1773.0,8.15 Earths,16.473,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7705/kepler-1669-b/,Neptune-like,8.15 Earths,0.248 x Jupiter,0.0745 AU,9.5 days,0.0
2558,2558,Kepler-1669 c,1773.0,4.27 Earths,16.473,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8342/kepler-1669-c/,Super Earth,4.27 Earths,1.901 x Earth,0.0228 AU,1.6 days,0.0
2559,2559,Kepler-166 b,1969.0,5.77 Earths,14.857,2014,https://exoplanets.nasa.gov/exoplanet-catalog/621/kepler-166-b/,Neptune-like,5.77 Earths,0.203 x Jupiter,0.072 AU,7.7 days,0.0
2560,2560,Kepler-166 c,1969.0,6.26 Earths,14.857,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1766/kepler-166-c/,Neptune-like,6.26 Earths,0.212 x Jupiter,0.195 AU,34.3 days,0.0
2561,2561,Kepler-166 d,1969.0,3.64 Earths,14.857,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5715/kepler-166-d/,Super Earth,3.64 Earths,1.73 x Earth,0.0246 AU,1.6 days,0.0
2562,2562,Kepler-1670 b,6739.0,11.2 Earths,15.743,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7707/kepler-1670-b/,Neptune-like,11.2 Earths,0.299 x Jupiter,0.1528 AU,20.5 days,0.0
2563,2563,Kepler-1671 b,1165.0,2.32 Earths,13.439,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7708/kepler-1671-b/,Super Earth,2.32 Earths,1.326 x Earth,0.0491 AU,4.2 days,0.0
2564,2564,Kepler-1672 b,1276.0,9.11 Earths,12.548,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7709/kepler-1672-b/,Neptune-like,9.11 Earths,0.265 x Jupiter,0.5726 AU,150.9 days,0.0
2565,2565,Kepler-1673 b,2372.0,8.93 Earths,13.783,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7710/kepler-1673-b/,Neptune-like,8.93 Earths,0.262 x Jupiter,0.2127 AU,33.8 days,0.0
2566,2566,Kepler-1674 b,3303.0,10.4 Earths,15.697,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7712/kepler-1674-b/,Neptune-like,10.4 Earths,0.286 x Jupiter,0.3017 AU,62.6 days,0.0
2567,2567,Kepler-1675 b,2124.0,9.93 Earths,13.672,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7713/kepler-1675-b/,Neptune-like,9.93 Earths,0.279 x Jupiter,0.3076 AU,63 days,0.0
2568,2568,Kepler-1676 b,,11.3 Earths,13.485,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7714/kepler-1676-b/,Neptune-like,11.3 Earths,0.301 x Jupiter,0.1954 AU,29.9 days,0.0
2569,2569,Kepler-1677 b,2399.0,7.76 Earths,13.806,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7715/kepler-1677-b/,Neptune-like,7.76 Earths,0.241 x Jupiter,0.1624 AU,22.1 days,0.0
2570,2570,Kepler-1678 b,2764.0,10.9 Earths,15.02,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7716/kepler-1678-b/,Neptune-like,10.9 Earths,0.295 x Jupiter,0.5302 AU,148 days,0.0
2571,2571,Kepler-1679 b,2966.0,4.93 Earths,15.327,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7718/kepler-1679-b/,Super Earth,4.93 Earths,2.069 x Earth,0.0892 AU,9.8 days,0.0
2572,2572,Kepler-167 b,1115.0,3.24 Earths,14.284,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1767/kepler-167-b/,Super Earth,3.24 Earths,1.615 x Earth,0.0483 AU,4.4 days,0.0
2573,2573,Kepler-167 c,1115.0,3.01 Earths,14.284,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1768/kepler-167-c/,Super Earth,3.01 Earths,1.548 x Earth,0.0684 AU,7.4 days,0.0
2574,2574,Kepler-167 d,1115.0,1.83 Earths,14.284,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4405/kepler-167-d/,Super Earth,1.83 Earths,1.194 x Earth,0.1405 AU,21.8 days,< 0.12
2575,2575,Kepler-167 e,1115.0,0.231 Jupiters,14.284,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4406/kepler-167-e/,Gas Giant,0.231 Jupiters,0.906 x Jupiter,1.89 AU,2.9 years,0.06
2576,2576,Kepler-1680 b,1012.0,2.42 Earths,13.85,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7719/kepler-1680-b/,Super Earth,2.42 Earths,1.36 x Earth,0.0784 AU,8.8 days,0.0
2577,2577,Kepler-1681 b,2474.0,7.05 Earths,14.646,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7720/kepler-1681-b/,Neptune-like,7.05 Earths,0.228 x Jupiter,0.32 AU,69.9 days,0.0
2578,2578,Kepler-1682 b,3783.0,8.7 Earths,15.907,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7721/kepler-1682-b/,Neptune-like,8.7 Earths,0.258 x Jupiter,0.1134 AU,14.8 days,0.0
2579,2579,Kepler-1683 b,2392.0,4.17 Earths,14.962,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7722/kepler-1683-b/,Super Earth,4.17 Earths,1.875 x Earth,0.1182 AU,15 days,0.0
2580,2580,Kepler-1684 b,2029.0,8.6 Earths,15.951,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7723/kepler-1684-b/,Neptune-like,8.6 Earths,0.256 x Jupiter,0.2253 AU,47.7 days,0.0
2581,2581,Kepler-1685 b,3725.0,7.16 Earths,16.096,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7725/kepler-1685-b/,Neptune-like,7.16 Earths,0.23 x Jupiter,0.1485 AU,20.5 days,0.0
2582,2582,Kepler-1686 b,2381.0,2.62 Earths,13.661,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7726/kepler-1686-b/,Super Earth,2.62 Earths,1.426 x Earth,0.0866 AU,9.3 days,0.0
2583,2583,Kepler-1687 b,1360.0,3.38 Earths,15.928,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7727/kepler-1687-b/,Super Earth,3.38 Earths,1.656 x Earth,0.0532 AU,5.8 days,0.0
2584,2584,Kepler-1688 b,1851.0,2.13 Earths,14.142,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7728/kepler-1688-b/,Super Earth,2.13 Earths,1.262 x Earth,0.0577 AU,5.6 days,0.0
2585,2585,Kepler-1689 b,959.0,0.799 Earths,12.227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7729/kepler-1689-b/,Terrestrial,0.799 Earths,0.947 x Earth,0.0798 AU,8.5 days,0.0
2586,2586,Kepler-168 b,4383.0,2.73 Earths,14.842,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1769/kepler-168-b/,Super Earth,2.73 Earths,1.46 x Earth,0.056 AU,4.4 days,0.0
2587,2587,Kepler-168 c,4383.0,7.7 Earths,14.842,2014,https://exoplanets.nasa.gov/exoplanet-catalog/622/kepler-168-c/,Neptune-like,7.7 Earths,0.24 x Jupiter,0.116 AU,13.2 days,0.0
2588,2588,Kepler-1690 b,2296.0,8.3 Earths,14.882,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7730/kepler-1690-b/,Neptune-like,8.3 Earths,0.251 x Jupiter,0.7097 AU,234.6 days,0.0
2589,2589,Kepler-1691 b,4135.0,4.02 Earths,14.893,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7731/kepler-1691-b/,Super Earth,4.02 Earths,1.835 x Earth,0.0495 AU,3.8 days,0.0
2590,2590,Kepler-1692 b,1928.0,1.42 Earths,14.674,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7732/kepler-1692-b/,Super Earth,1.42 Earths,1.112 x Earth,0.0646 AU,6 days,0.0
2591,2591,Kepler-1693 b,2479.0,2.21 Earths,14.857,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7733/kepler-1693-b/,Super Earth,2.21 Earths,1.289 x Earth,0.1011 AU,12.1 days,0.0
2592,2592,Kepler-1693 c,2479.0,0.894 Earths,14.857,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8339/kepler-1693-c/,Terrestrial,0.894 Earths,0.977 x Earth,0.0588 AU,5.4 days,0.0
2593,2593,Kepler-1694 b,1674.0,1.76 Earths,14.901,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7734/kepler-1694-b/,Super Earth,1.76 Earths,1.18 x Earth,0.0449 AU,3.9 days,0.0
2594,2594,Kepler-1695 b,2581.0,1.46 Earths,14.762,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7735/kepler-1695-b/,Super Earth,1.46 Earths,1.119 x Earth,0.0529 AU,4.7 days,0.0
2595,2595,Kepler-1696 b,4914.0,8.29 Earths,15.505,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7736/kepler-1696-b/,Neptune-like,8.29 Earths,0.251 x Jupiter,0.3244 AU,65.9 days,0.0
2596,2596,Kepler-1697 b,808.0,2.12 Earths,13.556,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7737/kepler-1697-b/,Super Earth,2.12 Earths,1.26 x Earth,0.2008 AU,33.5 days,0.0
2597,2597,Kepler-1698 b,725.0,1.25 Earths,13.054,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7739/kepler-1698-b/,Super Earth,1.25 Earths,1.073 x Earth,0.0203 AU,1.2 days,0.0
2598,2598,Kepler-1699 b,2671.0,3.08 Earths,14.836,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7740/kepler-1699-b/,Super Earth,3.08 Earths,1.567 x Earth,0.0418 AU,3.5 days,0.0
2599,2599,Kepler-169 b,1326.0,1.51 Earths,14.424,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1770/kepler-169-b/,Super Earth,1.51 Earths,1.13 x Earth,0.04 AU,3.3 days,0.0
2600,2600,Kepler-169 c,1326.0,1.92 Earths,14.424,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1771/kepler-169-c/,Super Earth,1.92 Earths,1.21 x Earth,0.062 AU,6.2 days,0.0
2601,2601,Kepler-169 d,1326.0,2.1 Earths,14.424,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1772/kepler-169-d/,Super Earth,2.1 Earths,1.25 x Earth,0.075 AU,8.3 days,0.0
2602,2602,Kepler-169 e,1326.0,5.48 Earths,14.424,2014,https://exoplanets.nasa.gov/exoplanet-catalog/623/kepler-169-e/,Neptune-like,5.48 Earths,2.2 x Earth,0.105 AU,13.8 days,0.0
2603,2603,Kepler-169 f,1326.0,7.18 Earths,14.424,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1852/kepler-169-f/,Neptune-like,7.18 Earths,0.23 x Jupiter,0.359 AU,87.1 days,0.0
2604,2604,Kepler-16 b,245.0,0.333 Jupiters,12.144,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1814/kepler-16b/,Gas Giant,0.333 Jupiters,0.754 x Jupiter,0.7048 AU,228.8 days,0.01
2605,2605,Kepler-1700 b,2341.0,8.76 Earths,13.764,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7741/kepler-1700-b/,Neptune-like,8.76 Earths,0.259 x Jupiter,0.7576 AU,234.2 days,0.0
2606,2606,Kepler-1701 b,1905.0,5.57 Earths,14.722,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7742/kepler-1701-b/,Neptune-like,5.57 Earths,2.222 x Earth,0.5608 AU,169.1 days,0.0
2607,2607,Kepler-1702 b,2796.0,3.2 Earths,16.231,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7743/kepler-1702-b/,Super Earth,3.2 Earths,1.602 x Earth,0.1275 AU,18.5 days,0.0
2608,2608,Kepler-1704 b,2725.0,4.15 Jupiters,13.392,2013,https://exoplanets.nasa.gov/exoplanet-catalog/7928/kepler-1704-b/,Gas Giant,4.15 Jupiters,1.065 x Jupiter,2.026 AU,2.7 years,0.92
2609,2609,Kepler-1705 b,5328.0,4.47 Earths,15.8,2014,https://exoplanets.nasa.gov/exoplanet-catalog/8375/kepler-1705-b/,Neptune-like,4.47 Earths,2.03 x Earth,0.08 AU,9 days,0.03
2610,2610,Kepler-1705 c,5328.0,5.42 Earths,15.8,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8359/kepler-1705-c/,Super Earth,5.42 Earths,2.05 x Earth,Unknown,11.3 days,0.03
2611,2611,Kepler-1708 b,5437.0,4.6 Jupiters,15.823,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8358/kepler-1708-b/,Gas Giant,4.6 Jupiters,0.889 x Jupiter,1.64 AU,2 years,< 0.4
2612,2612,Kepler-1709 b,894.0,9.93 Earths,11.642,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8169/kepler-1709-b/,Neptune-like,9.93 Earths,0.279 x Jupiter,0.3192 AU,65.7 days,0.0
2613,2613,Kepler-170 b,2409.0,0.26 Jupiters,14.344,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1853/kepler-170-b/,Gas Giant,0.26 Jupiters,0.285 x Jupiter,0.08 AU,7.9 days,0.0
2614,2614,Kepler-170 c,2409.0,8.55 Earths,14.344,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1854/kepler-170-c/,Neptune-like,8.55 Earths,0.255 x Jupiter,0.131 AU,16.7 days,0.0
2615,2615,Kepler-1710 b,996.0,10.3 Earths,12.695,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8180/kepler-1710-b/,Neptune-like,10.3 Earths,0.285 x Jupiter,0.1159 AU,14.9 days,0.0
2616,2616,Kepler-1711 b,1925.0,4.36 Earths,13.298,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8325/kepler-1711-b/,Super Earth,4.36 Earths,1.923 x Earth,0.1463 AU,21.1 days,0.0
2617,2617,Kepler-1712 b,510.0,5.83 Earths,14.946,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8110/kepler-1712-b/,Neptune-like,5.83 Earths,0.204 x Jupiter,0.0903 AU,13.8 days,0.0
2618,2618,Kepler-1713 b,963.0,3.59 Earths,11.065,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8099/kepler-1713-b/,Super Earth,3.59 Earths,1.717 x Earth,0.1469 AU,18 days,0.0
2619,2619,Kepler-1714 b,1336.0,10.7 Earths,11.041,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8289/kepler-1714-b/,Neptune-like,10.7 Earths,0.291 x Jupiter,0.1047 AU,10.3 days,0.0
2620,2620,Kepler-1715 b,1705.0,16 Earths,12.881,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8171/kepler-1715-b/,Neptune-like,16 Earths,0.369 x Jupiter,0.2178 AU,35.6 days,0.0
2621,2621,Kepler-1716 b,638.0,6.46 Earths,13.129,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8125/kepler-1716-b/,Neptune-like,6.46 Earths,0.216 x Jupiter,0.1916 AU,35.6 days,0.0
2622,2622,Kepler-1717 b,3291.0,9.21 Earths,13.323,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8070/kepler-1717-b/,Neptune-like,9.21 Earths,0.267 x Jupiter,0.2014 AU,30.7 days,0.0
2623,2623,Kepler-1718 b,1225.0,7.12 Earths,12.821,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8149/kepler-1718-b/,Neptune-like,7.12 Earths,0.229 x Jupiter,0.4878 AU,135.2 days,0.0
2624,2624,Kepler-1719 b,2953.0,14.8 Earths,13.478,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8119/kepler-1719-b/,Neptune-like,14.8 Earths,0.352 x Jupiter,0.0674 AU,6.1 days,0.0
2625,2625,Kepler-171 b,2818.0,6.08 Earths,15.101,2014,https://exoplanets.nasa.gov/exoplanet-catalog/624/kepler-171-b/,Neptune-like,6.08 Earths,0.209 x Jupiter,0.05 AU,4.2 days,0.0
2626,2626,Kepler-171 c,2818.0,7.08 Earths,15.101,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1855/kepler-171-c/,Neptune-like,7.08 Earths,0.228 x Jupiter,0.098 AU,11.5 days,0.0
2627,2627,Kepler-171 d,2818.0,4.23 Earths,15.101,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1856/kepler-171-d/,Super Earth,4.23 Earths,1.89 x Earth,0.223 AU,39.6 days,0.0
2628,2628,Kepler-1720 b,2053.0,10.4 Earths,14.822,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8338/kepler-1720-b/,Neptune-like,10.4 Earths,0.287 x Jupiter,0.1043 AU,12.7 days,0.0
2629,2629,Kepler-1721 b,2092.0,9.9 Earths,15.085,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8123/kepler-1721-b/,Neptune-like,9.9 Earths,0.278 x Jupiter,0.0519 AU,4.6 days,0.0
2630,2630,Kepler-1722 b,2519.0,8.58 Earths,14.997,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8313/kepler-1722-b/,Neptune-like,8.58 Earths,0.256 x Jupiter,0.0819 AU,9.2 days,0.0
2631,2631,Kepler-1723 b,2646.0,8.65 Earths,14.383,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8074/kepler-1723-b/,Neptune-like,8.65 Earths,0.257 x Jupiter,0.2249 AU,39.8 days,0.0
2632,2632,Kepler-1724 b,3460.0,8.43 Earths,14.961,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8138/kepler-1724-b/,Neptune-like,8.43 Earths,0.253 x Jupiter,0.0683 AU,6.5 days,0.0
2633,2633,Kepler-1725 b,1822.0,8.31 Earths,13.153,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8140/kepler-1725-b/,Neptune-like,8.31 Earths,0.251 x Jupiter,0.1302 AU,16.7 days,0.0
2634,2634,Kepler-1726 b,1274.0,6.84 Earths,13.851,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8073/kepler-1726-b/,Neptune-like,6.84 Earths,0.224 x Jupiter,0.1306 AU,18.4 days,0.0
2635,2635,Kepler-1727 b,2917.0,10.2 Earths,15.751,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8245/kepler-1727-b/,Neptune-like,10.2 Earths,0.283 x Jupiter,0.0796 AU,9 days,0.0
2636,2636,Kepler-1728 b,2126.0,9.04 Earths,15.279,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8323/kepler-1728-b/,Neptune-like,9.04 Earths,0.264 x Jupiter,0.0535 AU,4.8 days,0.0
2637,2637,Kepler-1729 b,1880.0,14.4 Earths,15.676,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8290/kepler-1729-b/,Neptune-like,14.4 Earths,0.347 x Jupiter,0.0418 AU,4.2 days,0.0
2638,2638,Kepler-172 b,2703.0,6.12 Earths,14.703,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1857/kepler-172-b/,Neptune-like,6.12 Earths,0.21 x Jupiter,0.04 AU,2.9 days,0.0
2639,2639,Kepler-172 c,2703.0,8.55 Earths,14.703,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1858/kepler-172-c/,Neptune-like,8.55 Earths,0.255 x Jupiter,0.068 AU,6.4 days,0.0
2640,2640,Kepler-172 d,2703.0,5.69 Earths,14.703,2014,https://exoplanets.nasa.gov/exoplanet-catalog/625/kepler-172-d/,Neptune-like,5.69 Earths,0.201 x Jupiter,0.118 AU,14.6 days,0.0
2641,2641,Kepler-172 e,2703.0,8.05 Earths,14.703,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1859/kepler-172-e/,Neptune-like,8.05 Earths,0.246 x Jupiter,0.211 AU,35.1 days,0.0
2642,2642,Kepler-1730 b,4655.0,18.4 Earths,15.478,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8093/kepler-1730-b/,Neptune-like,18.4 Earths,0.4 x Jupiter,0.1131 AU,13.8 days,0.0
2643,2643,Kepler-1731 b,554.0,8.92 Earths,12.742,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8314/kepler-1731-b/,Neptune-like,8.92 Earths,0.262 x Jupiter,0.1401 AU,21.8 days,0.0
2644,2644,Kepler-1732 b,4206.0,15.7 Earths,14.884,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8136/kepler-1732-b/,Neptune-like,15.7 Earths,0.366 x Jupiter,0.2015 AU,32.3 days,0.0
2645,2645,Kepler-1733 b,6787.0,12.8 Earths,15.612,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8164/kepler-1733-b/,Neptune-like,12.8 Earths,0.324 x Jupiter,0.0933 AU,9.2 days,0.0
2646,2646,Kepler-1734 b,4837.0,9.74 Earths,15.598,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8309/kepler-1734-b/,Neptune-like,9.74 Earths,0.276 x Jupiter,0.0714 AU,6.8 days,0.0
2647,2647,Kepler-1735 b,800.0,1.84 Earths,15.896,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8112/kepler-1735-b/,Super Earth,1.84 Earths,1.194 x Earth,0.0621 AU,7.7 days,0.0
2648,2648,Kepler-1736 b,4665.0,14.3 Earths,14.808,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8196/kepler-1736-b/,Neptune-like,14.3 Earths,0.346 x Jupiter,0.2188 AU,37.8 days,0.0
